n_periods,total_return_pct,cagr_pct,sharpe,max_drawdown_pct,win_rate_pct,avg_period_ret_bps,signal,n,direction,side
195,-30.265408946410123,-98.85920859147954,-3.1840657074475947,-41.79388546011735,43.07692307692308,-15.597324842868954,chg_1m,15,momentum,long_only
195,-22.65858102869536,-95.8770874436347,-3.3171907025561524,-37.83614535922752,45.64102564102564,-11.676082296703374,chg_1w,15,reversion,long_only
195,-11.925154372172365,-79.31685067115883,-3.4048642724021163,-21.102153797277833,43.07692307692308,-6.120497577264787,chg_1w,30,reversion,long_short
195,-41.521651220515835,-99.8716401849017,-3.5654013743856217,-50.81473142813915,46.15384615384615,-22.6179687845742,chg_24h,5,momentum,long_short
195,-28.33120202212124,-98.39801244529757,-3.5748502660285775,-35.54547064096114,47.69230769230769,-14.960014736330825,chg_24h,10,momentum,short_only
195,-26.98915565499821,-97.98326457319052,-3.5766724455238377,-40.60316053164572,44.1025641025641,-14.216132783302703,chg_1w,10,reversion,long_only
195,-24.652249395830815,-97.018376478307,-3.6068285634850468,-33.5203625593377,47.179487179487175,-12.950976537135057,chg_15m,15,momentum,short_only
195,-20.55183045916249,-94.24494247881505,-3.6550837738937125,-33.273741991536355,44.61538461538462,-10.748202637852627,chg_1w,15,reversion,long_short
195,-24.583646891875965,-96.98451168924832,-3.692361229593098,-33.07454727130917,47.179487179487175,-12.965402693753282,chg_open_1d,15,momentum,short_only
195,-12.584914381641054,-81.15951626777932,-3.773228202738019,-16.38669273931991,45.64102564102564,-6.533956980191082,chg_5m,20,reversion,long_short
195,-15.91360674661968,-88.36268840454575,-3.8266155450911117,-17.588172456961725,46.666666666666664,-8.317440466553466,chg_1m,20,momentum,long_short
195,-19.664427501342953,-93.39435753169853,-3.862219867022644,-21.015448584696884,44.1025641025641,-10.359408394782925,chg_1m,15,momentum,long_short
195,-18.53007009186087,-92.1388765738228,-3.8880376066738256,-26.57694313143294,47.69230769230769,-9.745346945985759,chg_5m,30,reversion,short_only
195,-20.45262305913431,-94.15512210625806,-3.919926275340312,-26.177281319362077,44.61538461538462,-10.810929507820795,chg_24h,20,momentum,short_only
195,-20.47738947353516,-94.17766503141497,-3.9913687988015076,-27.369011804379284,43.58974358974359,-10.857059837693882,chg_15m,30,momentum,short_only
195,-32.08464180696815,-99.17825483177671,-4.030207942337502,-43.868185051694894,47.69230769230769,-17.53384679742266,chg_5m,10,momentum,long_only
195,-22.984776753906246,-96.08776425320076,-4.036741786533713,-35.34572128668665,47.69230769230769,-12.268358490854721,chg_open_1d,20,momentum,short_only
195,-18.65834513195621,-92.29110682987923,-4.0391676411857,-26.896716778231998,44.61538461538462,-9.865513410516701,chg_open_1d,30,momentum,short_only
195,-20.521239248928836,-94.2173820825901,-4.126720736023205,-28.58982568123688,49.743589743589745,-10.924628102384847,chg_15m,30,momentum,long_only
195,-17.034610020901177,-90.14814119380682,-4.179422708152152,-19.027567384682154,43.07692307692308,-9.014128387965636,chg_1m,30,momentum,short_only
195,-27.131767995424937,-98.03160981592171,-4.30924907416711,-36.88906598358002,44.1025641025641,-14.795875516774295,chg_24h,30,momentum,long_only
195,-26.406525257820036,-97.77419465216354,-4.4420660355463,-31.486671944880573,44.61538461538462,-14.437131734305089,chg_24h,15,momentum,short_only
195,-19.17023119073482,-92.87199210025337,-4.547243179307098,-22.193355557634476,43.07692307692308,-10.292127734035855,chg_24h,30,momentum,short_only
195,-54.706838078038466,-99.99461241166281,-4.566307513940992,-69.62407492251006,45.12820512820513,-33.804341319108914,chg_30m,5,momentum,short_only
195,-14.309552533982329,-85.28714557762495,-4.673167432715905,-13.9634575875614,43.07692307692308,-7.598726609827673,chg_1m,30,momentum,long_short
195,-51.48311647397277,-99.98735387011008,-4.710111342581975,-61.532369715819634,45.12820512820513,-31.565421673978538,chg_1w,10,reversion,short_only
195,-44.78209475269136,-99.93701546916742,-4.90566283417919,-62.48786696898758,48.205128205128204,-26.834205691075155,chg_1m,5,reversion,long_only
195,-38.776526760969574,-99.77318586974944,-4.951060833130539,-43.85130140886526,47.69230769230769,-22.592722812357486,chg_open_1d,10,momentum,short_only
195,-53.94322524876003,-99.99337018618452,-5.093706532812848,-62.4131800468005,42.05128205128205,-34.291032887153065,chg_open_1d,10,momentum,long_only
195,-25.21386463114127,-97.2827443088075,-5.2052366994896495,-29.271767614985656,40.0,-14.016389219232513,chg_30m,30,momentum,short_only
195,-39.04444241146049,-99.78520038623225,-5.3245293151521,-49.872953786117,45.12820512820513,-23.092179919356116,chg_24h,20,momentum,long_only
195,-25.969270135457645,-97.60439921953915,-5.420013563458282,-31.34974875526071,41.02564102564102,-14.539112713497778,chg_5m,10,momentum,long_short
195,-45.97674233600665,-99.95198796021806,-5.454960263155584,-54.62196088185027,43.07692307692308,-28.29551021800788,chg_open_1d,15,momentum,long_only
195,-42.04677185135477,-99.88523389873242,-5.498274307047356,-53.539077008989544,46.15384615384615,-25.350811991318654,chg_15m,10,momentum,long_only
195,-44.68904413934519,-99.93568556137436,-5.633064090275727,-53.61481499495782,45.12820512820513,-27.449584418884204,chg_15m,5,momentum,long_short
